site,country,line_type,output_good,_rescued_data,noise_offset,ideal_cycle_time_hours,units_per_cycle,id,t,date,planned_time_hours,unplanned_downtime_hours,actual_operating_time_hours,ideal_cycle_time_unit,max_possible_units,performance_factor,total_units,defect_rate,defective_units,availability,performance,quality,oee
Jiaxing,China,Molding lines,Icons,9,0.9828871479195915,12,510,209,1.5570629825753532,2025-03-29,16,1.5663005,14.433699488639832,0.023529411764705882,613,0.913794224095628,560,0.021627948,12,0.9021062180399895,0.9128962812760477,0.9785714285714285,0.8058823529411764
Jiaxing,China,Molding lines,Icons,1,0.9828871479195915,12,510,216,1.5762937655610405,2025-04-05,16,1.3763077,14.623692274093628,0.023529411764705882,621,0.9126370452318251,566,0.020550687,11,0.9139807671308517,0.9106897771923305,0.980565371024735,0.8161764705882353
Jiaxing,China,Molding lines,Icons,4,0.9828871479195915,12,510,223,1.595524488942083,2025-04-12,16,1.2275167,14.772483348846436,0.023529411764705882,627,0.9390350015318446,588,0.020012451,11,0.9232802093029022,0.9365584506634383,0.9812925170068028,0.848529411764706
Jiaxing,China,Molding lines,Icons,9,0.9828871479195915,12,510,233,1.6229970445794426,2025-04-22,16,1.0630586,14.936941385269165,0.023529411764705882,634,0.8676255908089345,550,0.020069575,11,0.9335588365793228,0.8663873102796563,0.98,0.7926470588235294
Jiaxing,China,Molding lines,Icons,8,0.9828871479195915,12,510,240,1.6422278275651299,2025-04-29,16,0.9508813,15.04911869764328,0.023529411764705882,639,0.8020189154626047,512,0.020280771,10,0.940569918602705,0.8005159016664546,0.98046875,0.7382352941176471
Jiaxing,China,Molding lines,Icons,5,0.9828871479195915,12,510,247,1.6614585509461723,2025-05-06,16,0.828505,15.171495020389557,0.023529411764705882,644,0.950176952889958,611,0.02039741,12,0.9482184387743473,0.947597489167297,0.9803600654664485,0.8808823529411766
Jiaxing,China,Molding lines,Icons,0,0.9828871479195915,12,510,254,1.6806893339318596,2025-05-13,16,0.69280183,15.307198166847229,0.023529411764705882,650,0.8440457279060706,548,0.020277815,11,0.9566998854279518,0.8423564852635981,0.9799270072992701,0.7897058823529411
Jiaxing,China,Molding lines,Icons,7,0.9828871479195915,12,510,261,1.6999201169175469,2025-05-20,16,0.55059326,15.449406743049622,0.023529411764705882,656,0.9895772426587651,649,0.02000124,12,0.9655879214406013,0.9884255421111265,0.9815100154083205,0.9367647058823529
Jiaxing,China,Molding lines,Icons,7,0.9828871479195915,12,510,268,1.719150899903234,2025-05-27,16,0.407739,15.592260986566544,0.023529411764705882,662,0.8537962073255478,565,0.019692307,11,0.974516311660409,0.8526100004683299,0.9805309734513274,0.8147058823529412
Jiaxing,China,Molding lines,Icons,6,0.9828871479195915,12,510,232,1.6202498068971,2025-04-21,16,1.0789677,14.921032309532166,0.023529411764705882,634,0.8240758019876203,522,0.02004676,10,0.9325645193457603,0.8231570501546331,0.9808429118773946,0.7529411764705881
Jiaxing,China,Molding lines,Icons,8,0.9828871479195915,12,510,239,1.6394805302781426,2025-04-28,16,0.96729374,15.032706260681152,0.023529411764705882,638,0.9190210442313627,586,0.020250605,11,0.939544141292572,0.9172157730628658,0.9812286689419796,0.8455882352941176
Jiaxing,China,Molding lines,Icons,4,0.9828871479195915,12,510,246,1.6587113132638298,2025-05-05,16,0.84687316,15.153126835823059,0.023529411764705882,644,0.8572513246476744,552,0.02039437,11,0.9470704272389412,0.8571323552451593,0.980072463768116,0.7955882352941177
Jiaxing,China,Molding lines,Icons,0,0.9828871479195915,12,510,253,1.677942096249517,2025-05-12,16,0.71279484,15.287205159664154,0.023529411764705882,649,0.9315782584798734,604,0.020308338,12,0.9554503224790096,0.9296509438743329,0.9801324503311258,0.8705882352941177
Jiaxing,China,Molding lines,Icons,7,0.9828871479195915,12,510,260,1.6971728792352043,2025-05-19,16,0.57099885,15.429001152515411,0.023529411764705882,655,0.9012843561513938,590,0.020043842,11,0.9643125720322132,0.8997570746122611,0.9813559322033898,0.8514705882352941
Jiaxing,China,Molding lines,Icons,3,0.9828871479195915,12,510,267,1.7164036026162468,2025-05-26,16,0.42811337,15.571886628866196,0.023529411764705882,661,0.9557756037365678,631,0.019736486,12,0.9732429143041372,0.9534527946027335,0.9809825673534073,0.9102941176470588
Jiaxing,China,Molding lines,Icons,8,0.9828871479195915,12,510,231,1.6175025096101128,2025-04-20,16,1.0949721,14.905027866363525,0.023529411764705882,633,0.9438025735589539,597,0.020027783,11,0.9315642416477203,0.9424376089379672,0.981574539363484,0.8617647058823529
Jiaxing,China,Molding lines,Icons,7,0.9828871479195915,12,510,238,1.6367332925958,2025-04-27,16,0.9835097,15.016490280628204,0.023529411764705882,638,0.8760172526956619,558,0.020219069,11,0.9385306425392628,0.8743329179684071,0.9802867383512545,0.8044117647058823
Jiaxing,China,Molding lines,Icons,1,0.9828871479195915,12,510,245,1.6559640755814873,2025-05-04,16,0.8649415,15.135058522224426,0.023529411764705882,643,0.9956929003234731,640,0.020386204,13,0.9459411576390266,0.9949630196209207,0.9796875,0.9220588235294118
Jiaxing,China,Molding lines,Icons,4,0.9828871479195915,12,510,252,1.6751948585671745,2025-05-11,16,0.73262906,15.26737093925476,0.023529411764705882,648,0.9285517498117406,601,0.020335004,12,0.9542106837034225,0.9262352062350888,0.9800332778702163,0.8661764705882353
Jiaxing,China,Molding lines,Icons,5,0.9828871479195915,12,510,259,1.694425581948217,2025-05-18,16,0.59140277,15.408597230911255,0.023529411764705882,654,0.975448354574609,637,0.020086173,12,0.9630373269319534,0.972719000276656,0.9811616954474097,0.9191176470588235
Jiaxing,China,Molding lines,Icons,1,0.9828871479195915,12,510,266,1.7136563649339043,2025-05-25,16,0.44851708,15.551482915878296,0.023529411764705882,660,0.9221540268494579,608,0.019781426,12,0.9719676822423935,0.9199047081442411,0.9802631578947368,0.876470588235294
Jiaxing,China,Molding lines,Icons,6,0.9828871479195915,12,510,230,1.6147552719277702,2025-04-19,16,1.1111019,14.888898134231567,0.023529411764705882,632,0.9947475571600921,628,0.020013006,12,0.930556133389473,0.9924489008533286,0.9808917197452229,0.9058823529411764
Jiaxing,China,Molding lines,Icons,5,0.9828871479195915,12,510,237,1.6339860549134575,2025-04-26,16,0.9995668,15.000433206558228,0.023529411764705882,637,0.8915801383418621,567,0.02018698,11,0.9375270754098892,0.8893860788470722,0.9805996472663139,0.8176470588235294
Jiaxing,China,Molding lines,Icons,7,0.9828871479195915,12,510,244,1.6532168378991448,2025-05-03,16,0.8827066,15.117293417453766,0.023529411764705882,642,0.9325271289004974,598,0.020373156,12,0.9448308385908604,0.9307610725507802,0.979933110367893,0.861764705882353
Jiaxing,China,Molding lines,Icons,8,0.9828871479195915,12,510,251,1.6724475612801872,2025-05-10,16,0.7522771,15.247722923755646,0.023529411764705882,648,0.9533712153107987,617,0.02035736,12,0.9529826827347279,0.9521190233726852,0.9805510534846029,0.8897058823529411
Jiaxing,China,Molding lines,Icons,9,0.9828871479195915,12,510,258,1.6916783442658745,2025-05-17,16,0.6117913,15.38820868730545,0.023529411764705882,653,0.852790260541111,556,0.020127848,11,0.9617630429565907,0.8501543751462636,0.9802158273381295,0.8014705882352942
Jiaxing,China,Molding lines,Icons,3,0.9828871479195915,12,510,265,1.7109091272515617,2025-05-24,16,0.4689373,15.531062692403793,0.023529411764705882,660,0.8571267086412611,565,0.019826496,11,0.9706914182752371,0.8559696081557217,0.9805309734513274,0.8147058823529412
Jiaxing,China,Molding lines,Icons,1,0.9828871479195915,12,510,272,1.730139910237249,2025-05-31,16,0.3267548,15.673245191574097,0.023529411764705882,666,0.9784245519306357,651,0.019538162,12,0.979577824473381,0.9773117737645209,0.9815668202764977,0.9397058823529412
Jiaxing,China,Molding lines,Icons,4,0.9828871479195915,12,510,229,1.6120080342454277,2025-04-18,16,1.1273773,14.872622728347778,0.023529411764705882,632,0.8137857439845616,514,0.0200026,10,0.9295389205217361,0.813179885482268,0.980544747081712,0.7411764705882352
Jiaxing,China,Molding lines,Icons,2,0.9828871479195915,12,510,236,1.631238817231115,2025-04-25,16,1.015506,14.984493970870972,0.023529411764705882,636,0.9683947677966147,615,0.020155171,12,0.9365308731794357,0.9657041648135828,0.9804878048780488,0.8867647058823529
Jiaxing,China,Molding lines,Icons,5,0.9828871479195915,12,510,243,1.6504695406121574,2025-05-02,16,0.9001716,15.09982842206955,0.023529411764705882,641,0.9829196612521599,630,0.020355582,12,0.9437392763793468,0.9817018443798334,0.9809523809523809,0.9088235294117647
Jiaxing,China,Molding lines,Icons,7,0.9828871479195915,12,510,250,1.6697003235978447,2025-05-09,16,0.77171147,15.228288531303406,0.023529411764705882,647,0.9457681361057211,611,0.020375023,12,0.9517680332064629,0.9440634486720483,0.9803600654664485,0.8808823529411766
Jiaxing,China,Molding lines,Icons,6,0.9828871479195915,12,510,257,1.688931106583532,2025-05-16,16,0.6321478,15.367852210998535,0.023529411764705882,653,0.8224636206438838,537,0.020168396,10,0.9604907631874084,0.8221899810179182,0.9813780260707635,0.775
Jiaxing,China,Molding lines,Icons,7,0.9828871479195915,12,510,264,1.7081618895692192,2025-05-23,16,0.48936173,15.510638266801834,0.023529411764705882,659,0.8788790695038228,579,0.019871198,11,0.9694148916751146,0.8783345454534777,0.9810017271157168,0.8352941176470589
Jiaxing,China,Molding lines,Icons,7,0.9828871479195915,12,510,271,1.7273926129502617,2025-05-30,16,0.3469097,15.653090298175812,0.023529411764705882,665,0.8685982164628933,577,0.019571777,11,0.9783181436359882,0.8673348412113534,0.9809358752166378,0.8323529411764706
Jiaxing,China,Molding lines,Icons,4,0.9828871479195915,12,510,228,1.6092607965630852,2025-04-17,16,1.1438053,14.856194734573364,0.023529411764705882,631,0.8588524372784846,541,0.019996485,10,0.9285121709108353,0.8568420104969391,0.9815157116451017,0.7808823529411764
Jiaxing,China,Molding lines,Icons,4,0.9828871479195915,12,510,235,1.6284915199441277,2025-04-24,16,1.0313714,14.968628644943237,0.023529411764705882,636,0.8634675040269987,549,0.020124476,11,0.9355392903089523,0.8629813301693086,0.9799635701275046,0.7911764705882354
Jiaxing,China,Molding lines,Icons,0,0.9828871479195915,12,510,242,1.647722302929815,2025-05-01,16,0.91734445,15.082655549049377,0.023529411764705882,641,0.9904887109085164,634,0.02033394,12,0.9426659718155861,0.9890597189805712,0.9810725552050473,0.9147058823529411
Jiaxing,China,Molding lines,Icons,6,0.9828871479195915,12,510,249,1.6669530859155022,2025-05-08,16,0.79090804,15.20909196138382,0.023529411764705882,646,0.8258463919926251,533,0.020387698,10,0.9505682475864887,0.8245841699445652,0.9812382739212008,0.7691176470588236
Jiaxing,China,Molding lines,Icons,3,0.9828871479195915,12,510,256,1.6861838689011894,2025-05-15,16,0.6524512,15.34754878282547,0.023529411764705882,652,0.8739555955231892,569,0.020207284,11,0.9592217989265919,0.872337041150156,0.9806678383128296,0.8205882352941177
Jiaxing,China,Molding lines,Icons,7,0.9828871479195915,12,510,263,1.705414592282232,2025-05-22,16,0.5097812,15.490218818187714,0.023529411764705882,658,0.8424634409692102,554,0.019915223,11,0.9681386761367321,0.8415177519856449,0.98014440433213,0.7985294117647059
Jiaxing,China,Molding lines,Icons,9,0.9828871479195915,12,510,270,1.7246453752679192,2025-05-29,16,0.36712837,15.632871627807617,0.023529411764705882,664,0.933418202435261,619,0.019609181,12,0.9770544767379761,0.9316718149495559,0.9806138933764136,0.8926470588235295
Jiaxing,China,Molding lines,Icons,6,0.9828871479195915,12,510,234,1.6257442822617851,2025-04-23,16,1.0472074,14.952792644500732,0.023529411764705882,635,0.9034547374102797,573,0.020095697,11,0.9345495402812958,0.9016611987951927,0.9808027923211169,0.8264705882352941
Jiaxing,China,Molding lines,Icons,6,0.9828871479195915,12,510,241,1.6449750652474724,2025-04-30,16,0.93424064,15.065759360790253,0.023529411764705882,640,0.9525540986168117,609,0.020308789,12,0.9416099600493908,0.9511244286829134,0.9802955665024631,0.8779411764705883
Jiaxing,China,Molding lines,Icons,1,0.9828871479195915,12,510,248,1.6642058482331596,2025-05-07,16,0.8098451,15.190154910087585,0.023529411764705882,645,0.839770762828761,541,0.020395191,11,0.9493846818804741,0.8380040783028778,0.9796672828096118,0.7794117647058822
Jiaxing,China,Molding lines,Icons,1,0.9828871479195915,12,510,255,1.6834365716142021,2025-05-14,16,0.6726783,15.327321708202362,0.023529411764705882,651,0.8159092773809318,531,0.020243946,10,0.9579576067626476,0.8151533506582981,0.9811676082862524,0.7661764705882353
Jiaxing,China,Molding lines,Icons,3,0.9828871479195915,12,510,262,1.7026673545998894,2025-05-21,16,0.53019035,15.469809651374817,0.023529411764705882,657,0.8013020968886615,526,0.019958494,10,0.9668631032109261,0.8000402634000985,0.9809885931558935,0.7588235294117647
Jiaxing,China,Molding lines,Icons,1,0.9828871479195915,12,510,269,1.7218981375855766,2025-05-28,16,0.38740733,15.612592667341232,0.023529411764705882,663,0.956433986885061,634,0.019649617,12,0.975787041708827,0.9554881355502597,0.9810725552050473,0.9147058823529411
Jiaxing,China,Molding lines,Icons,8,0.9828871479195915,12,510,278,1.746623395935949,2025-06-06,16,0.20689994,15.79310005903244,0.023529411764705882,671,0.9447775974622598,633,0.01944845,12,0.9870687536895275,0.9430775206505788,0.981042654028436,0.9132352941176471
Jiaxing,China,Molding lines,Icons,2,0.9828871479195915,12,510,285,1.7658541789216362,2025-06-13,16,0.06602029,15.933979712426662,0.023529411764705882,677,0.9368110285139011,634,0.019608954,12,0.9958737320266664,0.9362160193532498,0.9810725552050473,0.9147058823529411
Jiaxing,China,Molding lines,Icons,0,0.9828871479195915,12,510,292,1.7850849619073235,2025-06-20,16,-0.08128363,16.081283628940582,0.023529411764705882,683,0.9501204458976505,648,0.019875694,12,1.0050802268087864,0.9481244890233846,0.9814814814814815,0.9352941176470588
Jiaxing,China,Molding lines,Icons,7,0.9828871479195915,12,510,299,1.8043157448930107,2025-06-27,16,-0.23496562,16.23496562242508,0.023529411764705882,689,0.8474599759202591,583,0.020029541,11,1.0146853514015675,0.8449446323357518,0.9811320754716981,0.8411764705882353
Jiaxing,China,Molding lines,Icons,6,0.9828871479195915,12,510,306,1.8235464682740532,2025-07-04,16,-0.3990926,16.399092614650726,0.023529411764705882,696,0.9883426689158438,687,0.020406432,14,1.0249432884156704,0.9857073352894911,0.9796215429403202,0.9897058823529411
Jiaxing,China,Molding lines,Icons,9,0.9828871479195915,12,510,313,1.8427772512597405,2025-07-11,16,-0.57931024,16.57931023836136,0.023529411764705882,704,0.8508247387076037,598,0.02101358,12,1.036206889897585,0.848683572054612,0.979933110367893,0.861764705882353
Jiaxing,China,Molding lines,Icons,8,0.9828871479195915,12,510,277,1.7438761582536064,2025-06-05,16,0.22680551,15.77319449186325,0.023529411764705882,670,0.8993888181262117,602,0.019448142,11,0.9858246557414532,0.8980239158060174,0.9817275747508306,0.8691176470588236
Jiaxing,China,Molding lines,Icons,0,0.9828871479195915,12,510,284,1.7631069412392937,2025-06-12,16,0.0864518,15.913548201322556,0.023529411764705882,676,0.8980385456794475,607,0.01957274,11,0.9945967625826597,0.8974964451981539,0.9818780889621087,0.876470588235294
Jiaxing,China,Molding lines,Icons,2,0.9828871479195915,12,510,291,1.782337724224981,2025-06-19,16,-0.05978661,16.05978661030531,0.023529411764705882,682,0.9792097516325944,667,0.019842366,13,1.0037366631440818,0.9772307707369011,0.9805097451274363,0.9617647058823529
Jiaxing,China,Molding lines,Icons,5,0.9828871479195915,12,510,298,1.8015684476060234,2025-06-26,16,-0.21266443,16.212664425373077,0.023529411764705882,689,0.9519852335250195,655,0.020009836,13,1.0132915265858173,0.9506003641056492,0.9801526717557252,0.9441176470588235
Jiaxing,China,Molding lines,Icons,9,0.9828871479195915,12,510,305,1.8207992305917107,2025-07-03,16,-0.37455574,16.374555736780167,0.023529411764705882,695,0.8741978877252344,607,0.020325532,12,1.0234097335487604,0.8722284238280592,0.9802306425041186,0.8749999999999999
Jiaxing,China,Molding lines,Icons,4,0.9828871479195915,12,510,312,1.840030013577398,2025-07-10,16,-0.55302984,16.55302983522415,0.023529411764705882,703,0.9187580042502894,645,0.020938102,13,1.0345643647015095,0.9168394390216347,0.9798449612403101,0.9294117647058823
Jiaxing,China,Molding lines,Icons,1,0.9828871479195915,12,510,276,1.741128920571264,2025-06-04,16,0.24671826,15.753281742334366,0.023529411764705882,669,0.9185307998129086,614,0.019454237,11,0.9845801088958979,0.9170824885779391,0.9820846905537459,0.8867647058823529
Jiaxing,China,Molding lines,Icons,9,0.9828871479195915,12,510,283,1.7603597035569511,2025-06-11,16,0.10675123,15.89324876666069,0.023529411764705882,675,0.8671489791187823,585,0.019539768,11,0.9933280479162931,0.86607251194779,0.9811965811965812,0.8441176470588234
Jiaxing,China,Molding lines,Icons,2,0.9828871479195915,12,510,290,1.7795904269379936,2025-06-18,16,-0.038430043,16.03843004256487,0.023529411764705882,681,0.9580174428021352,652,0.01980615,12,1.0024018776603043,0.9565260708107857,0.9815950920245399,0.9411764705882353
Jiaxing,China,Molding lines,Icons,1,0.9828871479195915,12,510,297,1.7988212099236809,2025-06-25,16,-0.19050702,16.190507024526596,0.023529411764705882,688,0.810865277903946,557,0.019992694,11,1.0119066890329123,0.8094794272401353,0.9802513464991023,0.8029411764705882
Jiaxing,China,Molding lines,Icons,0,0.9828871479195915,12,510,304,1.8180519929093681,2025-07-02,16,-0.35040975,16.350409746170044,0.023529411764705882,694,0.8207124568931463,569,0.020252246,11,1.0219006091356277,0.8188317908824112,0.9806678383128296,0.8205882352941177
Jiaxing,China,Molding lines,Icons,0,0.9828871479195915,12,510,311,1.8372827758950554,2025-07-09,16,-0.5268153,16.52681529521942,0.023529411764705882,702,0.994315840685707,698,0.020855207,14,1.0329259559512138,0.9937504061363478,0.9799426934097422,1.0058823529411764
Jiaxing,China,Molding lines,Icons,1,0.9828871479195915,12,510,318,1.8565134992760979,2025-07-16,16,-0.7088869,16.708886921405792,0.023529411764705882,710,0.9761301999714096,693,0.021221718,14,1.044305432587862,0.9758808249549928,0.9797979797979798,0.9985294117647058
Jiaxing,China,Molding lines,Icons,9,0.9828871479195915,12,510,275,1.7383816828889214,2025-06-03,16,0.26665607,15.733343929052353,0.023529411764705882,668,0.908808905643813,607,0.019466614,11,0.9833339955657721,0.9077760586421453,0.9818780889621087,0.876470588235294
Jiaxing,China,Molding lines,Icons,7,0.9828871479195915,12,510,282,1.7576124062699638,2025-06-10,16,0.12693493,15.873065069317818,0.023529411764705882,674,0.9725471843148261,655,0.01951086,12,0.9920665668323636,0.970938167176852,0.981679389312977,0.9455882352941176
Jiaxing,China,Molding lines,Icons,4,0.9828871479195915,12,510,289,1.776843189255651,2025-06-17,16,-0.017224303,16.017224302515388,0.023529411764705882,680,0.8673485802635121,589,0.019767713,11,1.0010765189072117,0.8652450179670231,0.9813242784380306,0.8500000000000001
Jiaxing,China,Molding lines,Icons,0,0.9828871479195915,12,510,296,1.7960739722413384,2025-06-24,16,-0.1684573,16.1684572994709,0.023529411764705882,687,0.9448118618271079,649,0.019974915,12,1.0105285812169313,0.9444678581545213,0.9815100154083205,0.9367647058823529
Jiaxing,China,Molding lines,Icons,9,0.9828871479195915,12,510,303,1.8153047552270256,2025-07-01,16,-0.32665092,16.32665091753006,0.023529411764705882,693,0.8542304466817116,591,0.020187985,11,1.0204156823456287,0.8517290179831257,0.9813874788494078,0.8529411764705883
Jiaxing,China,Molding lines,Icons,7,0.9828871479195915,12,510,310,1.834535478608068,2025-07-08,16,-0.5007414,16.50074142217636,0.023529411764705882,701,0.8891708102451219,623,0.020766996,12,1.0312963388860226,0.8883736284547111,0.9807383627608347,0.8985294117647059
Jiaxing,China,Molding lines,Icons,5,0.9828871479195915,12,510,317,1.8537662615937553,2025-07-15,16,-0.68347836,16.683478355407715,0.023529411764705882,709,0.8892352396579666,630,0.0212068,13,1.0427173972129822,0.8885155179261445,0.9793650793650793,0.9073529411764706
Jiaxing,China,Molding lines,Icons,7,0.9828871479195915,12,510,274,1.735634385601934,2025-06-02,16,0.28663453,15.713365465402603,0.023529411764705882,667,0.8528242241103452,568,0.019485014,11,0.9820853415876627,0.8505310916225491,0.9806338028169014,0.8191176470588235
Jiaxing,China,Molding lines,Icons,5,0.9828871479195915,12,510,281,1.7548651685876213,2025-06-09,16,0.1470205,15.852979496121407,0.023529411764705882,673,0.8749426385987268,588,0.019486737,11,0.9908112185075879,0.872725163180335,0.9812925170068028,0.848529411764706
Jiaxing,China,Molding lines,Icons,1,0.9828871479195915,12,510,288,1.7740959515733086,2025-06-16,16,0.0038245288,15.996175471227616,0.023529411764705882,679,0.8914843493280866,605,0.01972785,11,0.999760966951726,0.8899186023091669,0.9818181818181818,0.8735294117647058
Jiaxing,China,Molding lines,Icons,7,0.9828871479195915,12,510,295,1.7933267345589958,2025-06-23,16,-0.14650624,16.14650623500347,0.023529411764705882,686,0.8189541450851814,561,0.019955011,11,1.009156639687717,0.8175143159691203,0.9803921568627451,0.8088235294117646
Jiaxing,China,Molding lines,Icons,4,0.9828871479195915,12,510,302,1.8125574579400383,2025-06-30,16,-0.3032615,16.30326148867607,0.023529411764705882,692,0.9548243192728822,660,0.020133669,13,1.0189538430422544,0.9525340543358339,0.9803030303030303,0.9514705882352942
Jiaxing,China,Molding lines,Icons,7,0.9828871479195915,12,510,309,1.8317882409257256,2025-07-07,16,-0.4748781,16.47487810254097,0.023529411764705882,700,0.8162608095451777,571,0.020675713,11,1.0296798814088106,0.8155018831717421,0.9807355516637478,0.823529411764706
Jiaxing,China,Molding lines,Icons,4,0.9828871479195915,12,510,316,1.8510190239114128,2025-07-14,16,-0.6577409,16.657740890979767,0.023529411764705882,707,0.9049755203671849,639,0.02117759,13,1.0411088056862354,0.9026010319195642,0.9796557120500783,0.9205882352941177
Jiaxing,China,Molding lines,Icons,4,0.9828871479195915,12,510,273,1.7328871479195915,2025-06-01,16,0.30666462,15.693335384130478,0.023529411764705882,666,0.812326841694135,541,0.019509034,10,0.9808334615081549,0.8111348832561244,0.9815157116451017,0.7808823529411764
Jiaxing,China,Molding lines,Icons,0,0.9828871479195915,12,510,280,1.7521179309052788,2025-06-08,16,0.16702874,15.832971259951591,0.023529411764705882,672,0.8265553475398286,555,0.019468004,10,0.9895607037469745,0.824786662907875,0.9819819819819819,0.801470588235294
Jiaxing,China,Molding lines,Icons,6,0.9828871479195915,12,510,287,1.771348713890966,2025-06-15,16,0.024713488,15.975286511704326,0.023529411764705882,678,0.8991288363514613,609,0.019687466,11,0.9984554069815204,0.8969736946005576,0.9819376026272578,0.8794117647058824
Jiaxing,China,Molding lines,Icons,9,0.9828871479195915,12,510,294,1.7905794372720085,2025-06-22,16,-0.12465447,16.124654471874237,0.023529411764705882,685,0.8687215721235875,595,0.019932082,11,1.0077909044921398,0.8682356589048026,0.9815126050420168,0.8588235294117647
Jiaxing,China,Molding lines,Icons,4,0.9828871479195915,12,510,301,1.8098102202576958,2025-06-29,16,-0.28021276,16.28021275997162,0.023529411764705882,691,0.9738214786595911,672,0.020089602,13,1.0175132974982262,0.9712259255455773,0.9806547619047619,0.9691176470588235
Jiaxing,China,Molding lines,Icons,8,0.9828871479195915,12,510,308,1.829041003243383,2025-07-06,16,-0.44928476,16.44928476214409,0.023529411764705882,699,0.9364313229351123,654,0.020583667,13,1.0280802976340055,0.9354957079672965,0.9801223241590215,0.9426470588235295
Jiaxing,China,Molding lines,Icons,5,0.9828871479195915,12,510,315,1.8482717862290703,2025-07-13,16,-0.63174766,16.631747663021088,0.023529411764705882,706,0.9600681797237942,677,0.021134866,14,1.039484228938818,0.9577713712025121,0.9793205317577548,0.975
Jiaxing,China,Molding lines,Icons,6,0.9828871479195915,12,510,279,1.7493706932229363,2025-06-07,16,0.18698114,15.81301885843277,0.023529411764705882,672,0.8311043162792812,558,0.019455131,10,0.9883136786520481,0.8302912860756013,0.982078853046595,0.8058823529411765
Jiaxing,China,Molding lines,Icons,2,0.9828871479195915,12,510,286,1.7686014166039787,2025-06-14,16,0.04544402,15.954555980861187,0.023529411764705882,678,0.963980582351325,653,0.01964751,12,0.9971597488038242,0.9630293629471218,0.9816232771822359,0.9426470588235295
Jiaxing,China,Molding lines,Icons,2,0.9828871479195915,12,510,293,1.787832199589666,2025-06-21,16,-0.10291021,16.102910213172436,0.023529411764705882,684,0.9023545243475544,617,0.019905673,12,1.0064318883232772,0.90155424495554,0.9805510534846029,0.8897058823529411
Jiaxing,China,Molding lines,Icons,6,0.9828871479195915,12,510,300,1.8070629825753532,2025-06-28,16,-0.2574637,16.257463693618774,0.023529411764705882,690,0.8859003121201092,611,0.020055337,12,1.0160914808511734,0.8842997197575296,0.9803600654664485,0.8808823529411766
Jiaxing,China,Molding lines,Icons,1,0.9828871479195915,12,510,307,1.8262937655610405,2025-07-05,16,-0.42401066,16.424010664224625,0.023529411764705882,698,0.9456415978642035,660,0.020493165,13,1.026500666514039,0.9455310327173989,0.9803030303030303,0.9514705882352942
Jiaxing,China,Molding lines,Icons,4,0.9828871479195915,12,510,314,1.845524488942083,2025-07-12,16,-0.60557663,16.605576634407043,0.023529411764705882,705,0.9579274281142564,675,0.021079727,14,1.0378485396504402,0.9564469389318261,0.9792592592592593,0.9720588235294118
Jiaxing,China,Molding lines,Icons,5,0.9828871479195915,12,510,324,1.8729970445794426,2025-07-22,16,-0.85152924,16.851529240608215,0.023529411764705882,716,0.9883137479313036,707,0.021009352,14,1.0532205775380135,0.9871682195797352,0.9801980198019802,1.0191176470588237
Jiaxing,China,Molding lines,Icons,9,0.9828871479195915,12,510,331,1.8922278275651299,2025-07-29,16,-0.9957788,16.995778799057007,0.023529411764705882,722,0.9322095582548882,673,0.020314708,13,1.062236174941063,0.9317192406932047,0.9806835066864784,0.9705882352941176
Jiaxing,China,Molding lines,Icons,7,0.9828871479195915,12,510,338,1.9114585509461723,2025-08-05,16,-1.1270615,17.1270614862442,0.023529411764705882,727,0.995838585092703,723,0.019536793,14,1.0704413428902626,0.9932681516642857,0.9806362378976486,1.0426470588235293
Jiaxing,China,Molding lines,Icons,7,0.9828871479195915,12,510,345,1.9306893339318596,2025-08-12,16,-1.2579787,17.257978677749634,0.023529411764705882,733,0.8825073521110822,646,0.018903993,12,1.0786236673593521,0.8807520442470504,0.9814241486068112,0.9323529411764706
Jiaxing,China,Molding lines,Icons,1,0.9828871479195915,12,510,352,1.9499201169175469,2025-08-19,16,-1.4241664,17.424166440963745,0.023529411764705882,740,0.8521793050338733,630,0.018841406,11,1.089010402560234,0.8507453978926067,0.9825396825396825,0.9102941176470588
Jiaxing,China,Molding lines,Icons,2,0.9828871479195915,12,510,359,1.969150899903234,2025-08-26,16,-1.6421365,17.642136454582214,0.023529411764705882,749,0.9402012355758411,704,0.019361764,13,1.1026335284113884,0.9389285659929565,0.9815340909090909,1.0161764705882352
Jiaxing,China,Molding lines,Icons,1,0.9828871479195915,12,510,323,1.8702498068971,2025-07-21,16,-0.82907724,16.82907724380493,0.023529411764705882,715,0.8137161223470606,581,0.021078048,12,1.0518173277378082,0.8123195370278838,0.9793459552495697,0.8367647058823529
Jiaxing,China,Molding lines,Icons,4,0.9828871479195915,12,510,330,1.8894805302781426,2025-07-28,16,-0.9762275,16.976227521896362,0.023529411764705882,721,0.9253597098707884,667,0.020425776,13,1.0610142201185226,0.9244761609619191,0.9805097451274363,0.9617647058823529
Jiaxing,China,Molding lines,Icons,9,0.9828871479195915,12,510,337,1.9087113132638298,2025-08-04,16,-1.1088784,17.10887837409973,0.023529411764705882,727,0.8755847214416624,636,0.019647356,12,1.0693048983812332,0.8746748650108621,0.9811320754716981,0.9176470588235294
